id,modified,datasetid,institutioncode,collectioncode,eventid,datecollected,seasoncollected,yearcollected,startyearcollected,endyearcollected,monthcollected,startmonthcollected,endmonthcollected,daycollected,startdaycollected,enddaycollected,timeofday,starttimeofday,endtimeofday,timezone,waterbody,country,stateprovince,county,recordnumber,fieldnumber,decimallongitude,startdecimallongitude,enddecimallongitude,decimallatitude,startdecimallatitude,enddecimallatitude,coordinateuncertaintyinmeters,georeferenceprotocol,minimumdepthinmeters,maximumdepthinmeters,occurrenceid,scientificname,scientificnameid,aphiaid,rankname,scientificnameaccepted,scientificnameauthorship,aphiaidaccepted,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,occurrenceremarks,basisofrecord,typestatus,catalognumber,references,recordedby,identifiedby,yearidentified,monthidentified,dayidentified,preparations,samplingeffort,samplingprotocol,qc,datageneralizations,eventremarks,locationremarks,associatedsequences,associatedmedia,organismid,geodeticdatum,dynamicproperties,identificationverificationstatus,identificationreferences,organismquantity,organismquantitytype,samplesizevalue,samplesizeunit,materialsampleid,taxonconceptid
10162285,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-627,Pisinna glabrata,urn:lsid:marinespecies.org:taxname:138746,http://marinespecies.org/aphia.php?p=taxdetails&id=138746,Species,Pisinna glabrata,"(Megerle von Mühlfeld, 1824)",http://marinespecies.org/aphia.php?p=taxdetails&id=138746,Animalia,Mollusca,Gastropoda,Littorinimorpha,Anabathridae,Pisinna,,glabrata,,Sanchez et al. 2000; Name in original file: Pisinna glabrata,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-627,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162286,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-165,Mitrella bruggeni,urn:lsid:marinespecies.org:taxname:139198,http://marinespecies.org/aphia.php?p=taxdetails&id=139198,Species,Mitrella bruggeni,"van Aartsen, Menkhorst & Gittenberger, 1984",http://marinespecies.org/aphia.php?p=taxdetails&id=139198,Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,,bruggeni,,Sanchez et al. 2000; Name in original file: Mitrella maldonadoi,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-165,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162287,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-1623,Barleeia unifasciata,urn:lsid:marinespecies.org:taxname:138843,http://marinespecies.org/aphia.php?p=taxdetails&id=138843,Species,Barleeia unifasciata,"(Montagu, 1803)",http://marinespecies.org/aphia.php?p=taxdetails&id=138843,Animalia,Mollusca,Gastropoda,Littorinimorpha,Barleeiidae,Barleeia,,unifasciata,,Sanchez et al. 2000; Name in original file: Barleeia rubra,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-1623,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162288,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-178,Chauvetia brunnea,urn:lsid:marinespecies.org:taxname:138880,http://marinespecies.org/aphia.php?p=taxdetails&id=138880,Species,Chauvetia brunnea,"(Donovan, 1804)",http://marinespecies.org/aphia.php?p=taxdetails&id=138880,Animalia,Mollusca,Gastropoda,Neogastropoda,Chauvetiidae,Chauvetia,,brunnea,,Sanchez et al. 2000; Name in original file: Chauvetia minima,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-178,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162289,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-274,Nodulus contortus,urn:lsid:marinespecies.org:taxname:138745,http://marinespecies.org/aphia.php?p=taxdetails&id=138745,Species,Nodulus contortus,"(Jeffreys, 1856)",http://marinespecies.org/aphia.php?p=taxdetails&id=138745,Animalia,Mollusca,Gastropoda,Littorinimorpha,Anabathridae,Nodulus,,contortus,,Sanchez et al. 2000; Name in original file: Nodulus contortus,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-274,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162290,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-1333,Alvania scabra,urn:lsid:marinespecies.org:taxname:141233,http://marinespecies.org/aphia.php?p=taxdetails&id=141233,Species,Alvania scabra,"(R. A. Philippi, 1844)",http://marinespecies.org/aphia.php?p=taxdetails&id=141233,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,scabra,,Sanchez et al. 2000; Name in original file: Alvania scabra,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-1333,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162291,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-678,Rissoa guerinii,urn:lsid:marinespecies.org:taxname:141353,http://marinespecies.org/aphia.php?p=taxdetails&id=141353,Species,Rissoa guerinii,"Récluz, 1843",http://marinespecies.org/aphia.php?p=taxdetails&id=141353,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,guerinii,,Sanchez et al. 2000; Name in original file: Rissoa guerinii,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-678,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162292,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-1676,Placida verticilata,urn:lsid:marinespecies.org:taxname:141568,http://marinespecies.org/aphia.php?p=taxdetails&id=141568,Species,Placida verticilata,"Ortea, 1982",http://marinespecies.org/aphia.php?p=taxdetails&id=141568,Animalia,Mollusca,Gastropoda,,Limapontiidae,Placida,,verticilata,,Sanchez et al. 2000; Name in original file: Placida verticilata,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-1676,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162293,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-1703,Parvicardium vroomi,urn:lsid:marinespecies.org:taxname:181344,http://marinespecies.org/aphia.php?p=taxdetails&id=181344,Species,Parvicardium vroomi,"van Aartsen, Menkhorst & Gittenberger, 1984",http://marinespecies.org/aphia.php?p=taxdetails&id=181344,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Parvicardium,,vroomi,,Sanchez et al. 2000; Name in original file: Parvicardium vroomi,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-1703,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162294,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-483,Ocinebrina edwardsii,urn:lsid:marinespecies.org:taxname:140408,http://marinespecies.org/aphia.php?p=taxdetails&id=140408,Species,Ocenebra edwardsii,"(Payraudeau, 1826)",http://marinespecies.org/aphia.php?p=taxdetails&id=992267,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ocenebra,,edwardsii,,Sanchez et al. 2000; Name in original file: Ocinebrina edwardsii,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-483,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162295,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-458,Vexillum ebenus,urn:lsid:marinespecies.org:taxname:754508,http://marinespecies.org/aphia.php?p=taxdetails&id=754508,Species,Pusia ebenus,"(Lamarck, 1811)",http://marinespecies.org/aphia.php?p=taxdetails&id=957138,Animalia,Mollusca,Gastropoda,Neogastropoda,Costellariidae,Pusia,,ebenus,,Sanchez et al. 2000; Name in original file: Vexillum ebenus,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-458,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162296,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-820,Bittium latreillii,urn:lsid:marinespecies.org:taxname:139052,http://marinespecies.org/aphia.php?p=taxdetails&id=139052,Species,Bittium latreillii,"(Payraudeau, 1826)",http://marinespecies.org/aphia.php?p=taxdetails&id=139052,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Bittium,,latreillii,,Sanchez et al. 2000; Name in original file: Bittium latreillii,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-820,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162297,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-769,Gibberula jansseni,urn:lsid:marinespecies.org:taxname:139506,http://marinespecies.org/aphia.php?p=taxdetails&id=139506,Species,Gibberula jansseni,"van Aartsen, Menkhorst & Gittenberger, 1984",http://marinespecies.org/aphia.php?p=taxdetails&id=139506,Animalia,Mollusca,Gastropoda,Neogastropoda,Cystiscidae,Gibberula,,jansseni,,Sanchez et al. 2000; Name in original file: Gibberula jansseni,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-769,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162298,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-1726,Mitromorpha wilhelminae,urn:lsid:marinespecies.org:taxname:181070,http://marinespecies.org/aphia.php?p=taxdetails&id=181070,Species,Mitromorpha wilhelminae,"(van Aartsen, Menkhorst & Gittenberger, 1984)",http://marinespecies.org/aphia.php?p=taxdetails&id=181070,Animalia,Mollusca,Gastropoda,Neogastropoda,Mitromorphidae,Mitromorpha,,wilhelminae,,Sanchez et al. 2000; Name in original file: Mitrolumna wilhelminae,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-1726,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162299,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-1261,Bittium reticulatum,urn:lsid:marinespecies.org:taxname:139054,http://marinespecies.org/aphia.php?p=taxdetails&id=139054,Species,Bittium reticulatum,"(da Costa, 1778)",http://marinespecies.org/aphia.php?p=taxdetails&id=139054,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Bittium,,reticulatum,,Sanchez et al. 2000; Name in original file: Bittium reticulatum,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-1261,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162300,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-585,Eatonina fulgida,urn:lsid:marinespecies.org:taxname:139169,http://marinespecies.org/aphia.php?p=taxdetails&id=139169,Species,Eatonina fulgida,"(J. Adams, 1797)",http://marinespecies.org/aphia.php?p=taxdetails&id=139169,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cingulopsidae,Eatonina,,fulgida,,Sanchez et al. 2000; Name in original file: Eatonina fulgida,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-585,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162301,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-57,Setia amabilis,urn:lsid:marinespecies.org:taxname:141379,http://marinespecies.org/aphia.php?p=taxdetails&id=141379,Species,Setia amabilis,"(Locard, 1886)",http://marinespecies.org/aphia.php?p=taxdetails&id=141379,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Setia,,amabilis,,Sanchez et al. 2000; Name in original file: Cingula amabilis,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-57,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162302,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-15,Centrocardita aculeata,urn:lsid:marinespecies.org:taxname:582718,http://marinespecies.org/aphia.php?p=taxdetails&id=582718,Species,Centrocardita aculeata,"(Poli, 1795)",http://marinespecies.org/aphia.php?p=taxdetails&id=582718,Animalia,Mollusca,Bivalvia,Carditida,Carditidae,Centrocardita,,aculeata,,Sanchez et al. 2000; Name in original file: Glans aculeata,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-15,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162303,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-162,Favorinus branchialis,urn:lsid:marinespecies.org:taxname:139940,http://marinespecies.org/aphia.php?p=taxdetails&id=139940,Species,Favorinus branchialis,"(Rathke, 1806)",http://marinespecies.org/aphia.php?p=taxdetails&id=139940,Animalia,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Favorinus,,branchialis,,Sanchez et al. 2000; Name in original file: Favorinus branchialis,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-162,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162304,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-1402,Alvania spinosa,urn:lsid:marinespecies.org:taxname:141242,http://marinespecies.org/aphia.php?p=taxdetails&id=141242,Species,Alvania spinosa,"(Monterosato, 1890)",http://marinespecies.org/aphia.php?p=taxdetails&id=141242,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,spinosa,,Sanchez et al. 2000; Name in original file: Alvania spinosa,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-1402,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162305,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-308,Runcina coronata,urn:lsid:marinespecies.org:taxname:141411,http://marinespecies.org/aphia.php?p=taxdetails&id=141411,Species,Runcina coronata,"(Quatrefages, 1844)",http://marinespecies.org/aphia.php?p=taxdetails&id=141411,Animalia,Mollusca,Gastropoda,Runcinida,Runcinidae,Runcina,,coronata,,Sanchez et al. 2000; Name in original file: Runcina coronata,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-308,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162306,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-1519,Vexillum tricolor,urn:lsid:marinespecies.org:taxname:139420,http://marinespecies.org/aphia.php?p=taxdetails&id=139420,Species,Pusia tricolor,"(Gmelin, 1791)",http://marinespecies.org/aphia.php?p=taxdetails&id=957145,Animalia,Mollusca,Gastropoda,Neogastropoda,Costellariidae,Pusia,,tricolor,,Sanchez et al. 2000; Name in original file: Vexillum tricolor,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-1519,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162307,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-566,Runcina ferruginea,urn:lsid:marinespecies.org:taxname:141412,http://marinespecies.org/aphia.php?p=taxdetails&id=141412,Species,Runcina ferruginea,"Kress, 1977",http://marinespecies.org/aphia.php?p=taxdetails&id=141412,Animalia,Mollusca,Gastropoda,Runcinida,Runcinidae,Runcina,,ferruginea,,Sanchez et al. 2000; Name in original file: Runcina ferruginea,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-566,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162308,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-535,Haminoea exigua,urn:lsid:marinespecies.org:taxname:140072,http://marinespecies.org/aphia.php?p=taxdetails&id=140072,Species,Haminoea exigua,"(Schaefer, 1992)",http://marinespecies.org/aphia.php?p=taxdetails&id=140072,Animalia,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,,exigua,,Sanchez et al. 2000; Name in original file: Haminoea exigua,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-535,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162309,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-9,Ocinebrina aciculata,urn:lsid:marinespecies.org:taxname:140407,http://marinespecies.org/aphia.php?p=taxdetails&id=140407,Species,Ocinebrina aciculata,"(Lamarck, 1822)",http://marinespecies.org/aphia.php?p=taxdetails&id=140407,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ocinebrina,,aciculata,,Sanchez et al. 2000; Name in original file: Ocinebrina aciculata,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-9,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162310,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-1452,Bittium submamillatum,urn:lsid:marinespecies.org:taxname:139056,http://marinespecies.org/aphia.php?p=taxdetails&id=139056,Species,Cerithidium submammillatum,"(de Rayneval & Ponzi, 1854)",http://marinespecies.org/aphia.php?p=taxdetails&id=238093,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithidium,,submammillatum,,Sanchez et al. 2000; Name in original file: Cerithidium submamillatum,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-1452,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162311,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-1114,Flabellina pedata,urn:lsid:marinespecies.org:taxname:139993,http://marinespecies.org/aphia.php?p=taxdetails&id=139993,Species,Edmundsella pedata,"(Montagu, 1816)",http://marinespecies.org/aphia.php?p=taxdetails&id=1047602,Animalia,Mollusca,Gastropoda,Nudibranchia,Flabellinidae,Edmundsella,,pedata,,Sanchez et al. 2000; Name in original file: Coryphella pedata,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-1114,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
10162312,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Bay of Algeciras_1992-1993_3-5,,,,1992,1993,,,,,,,,,,,,,,,,Bay of Algeciras_1992-1993_3-5,-5.418617,,,36.132321,,,,,3,5,SPA-Mollusca_Mediterranean_LiteratureData-1719,Cerithium vulgatum,urn:lsid:marinespecies.org:taxname:139066,http://marinespecies.org/aphia.php?p=taxdetails&id=139066,Species,Cerithium vulgatum,"Bruguière, 1792",http://marinespecies.org/aphia.php?p=taxdetails&id=139066,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,,vulgatum,,Sanchez et al. 2000; Name in original file: Cerithium vulgatum,HumanObservation,,SPA-Mollusca_Mediterranean_LiteratureData-1719,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
